x_num_1,x_num_2,x_num_3,x_num_4,x_cat_1,x_cat_2,true_label
-0.9284207107209295,-4.32260234550689,1.939390371366266,3.232819438198782,2,0,0
-0.344609628850963,-3.4741873896873203,2.650852401007851,2.7399785839175257,0,1,0
-0.20860013216095735,-2.5391191102015767,2.9827805612327563,1.5386394917133523,0,1,2
-6.558505794443473,-4.249127501699199,-1.003393163124398,-0.435849298308276,1,0,1
-7.464265393422642,-4.892670156804986,0.9211900699978341,-0.6488357013720906,2,2,1
1.2854141348769303,-4.857360248262259,3.991388717820682,2.58395524244999,0,1,0
0.2994160330161141,-3.662775680908218,3.144230519296394,4.452744219632624,0,1,0
1.9257179599167762,-3.497270454576498,3.38684272088193,4.318792308316119,0,1,0
0.9654907500697105,-4.319121296342043,3.2051930238457724,2.7537228236217475,2,2,0
-6.6145187493277025,-5.361743903655485,1.0615641086955823,-1.968039450272131,1,2,1
-6.82266100530723,-6.373546123910312,2.5201169988542804,-2.224398122516197,1,2,1
2.308085815728518,-2.8322502926942903,2.9326668484996894,5.115844755134253,2,1,0
-8.744361963541063,-5.843531191420729,-0.6521121871231296,-1.102910810311454,0,1,1
-1.6284075522060355,-2.8693174858167243,4.542104574878004,2.3279878800006255,2,1,2
0.3550843891082044,-2.3437136430500223,3.615593813550697,5.449012860887958,2,1,2
2.331834210677989,-4.404997076152685,1.9709910629546752,3.7053043243513266,0,1,0
0.9213272328343073,-3.047650672301518,2.7915768017503373,2.830567294877729,2,0,2
-7.990097431801394,-5.922272008819627,-2.1403467222500603,-2.6429796462221953,1,1,1
0.2653276830804856,-4.221629439391648,4.195076741542708,2.367306814620159,2,0,2
-1.8436029263594498,-4.066138843931242,3.7328945293928264,2.086638828802787,2,0,2
-2.450593332974517,-2.895472891645854,1.2981176408282615,4.581104972657024,2,0,2
-0.34090862583492343,-2.621835128509616,1.984727021098607,2.594153516761433,0,2,2
-6.818004437654578,-5.766489373438696,1.3170402519116424,-0.5875690006820264,1,0,1
-7.462632069078543,-5.22165679555286,-0.9422376672624894,-2.5273596682314943,1,2,1
-6.895539394723235,-5.17763243967812,0.7899375271809476,-1.2509851475090363,1,2,1
0.8440334145517917,-3.2135970896128034,4.006975838389724,2.8519584824007103,0,0,2
-1.3452929927289585,-1.5259865517382385,2.9710541064229363,1.1270245185867973,2,0,2
0.1382058969441048,-3.890258768048145,4.825838506331224,2.6176995325619177,2,1,2
1.3093581006455997,-3.931708094823077,5.51927882075975,5.639103476846525,0,1,0
2.3197471695567673,-4.512311264018626,3.4149298084106814,4.909455442638856,2,0,2
-8.021366912834022,-5.4181268544888805,0.9018922089886587,0.13621590565956732,1,1,1
-1.1910536467821495,-5.3162840852273145,2.7080258630736993,2.690125844137996,0,1,0
0.5915927383490376,-3.4223718259193663,5.107810705073094,3.270465525545434,2,2,2
2.4685335860615023,-3.5245652821007045,3.7418190195301646,4.399165148937065,1,1,0
0.2038004132889093,-2.1111807740986954,4.78697318529796,4.898307549120284,0,1,0
-8.181947287373617,-4.292406586374706,-1.2218474905398415,-0.4029703189621948,1,2,1
