x_num_1,x_num_2,x_num_3,x_num_4,x_cat_1,x_cat_2,true_label
-4.383311501173085,-1.1665820738081738,-0.9063987063997163,-2.7491396336576956,1,2,1
-2.6250895451096294,-3.6056504464811803,1.9392670158725933,-1.163461689242879,0,2,1
-0.10444066452762124,-3.3967984235392326,2.336710287927252,2.2304800553428574,0,1,0
-2.465768620744382,-2.074945606598914,1.6191095184202695,-2.513283612661222,2,0,1
-0.42223549607539573,-0.22869419017249104,2.265379103915911,0.24378070508068528,2,2,2
1.3351823168949852,-1.6501485050147593,2.2549166578144426,1.9219168045079402,2,0,2
0.3414598368837625,-0.6282444994019782,0.5389202048841355,0.7248139892525609,0,0,2
0.135871556184683,-0.7064138352751711,0.856684811544606,0.003076397557842281,2,0,2
0.6208795986003287,-1.831180902679908,1.5451147697171126,1.67821544798688,0,0,0
1.244585106323267,-2.3021909095797644,0.030096097110256625,0.8655503515748861,0,1,0
1.3238306421395216,-0.0826716817329971,0.32428767218361254,1.043666028697235,2,1,0
-4.131363030859981,-4.197153273446164,-0.6571971803842565,-0.405699138578029,1,2,1
-3.612711220350562,-2.9600573292956707,0.5915220632675944,-3.56307956053994,1,0,1
-0.4640606484705357,-0.9095438246271631,1.5229617059114757,1.2488865830319593,2,1,2
1.1920894014965697,-0.34765660707104695,2.678314280590608,2.320216111712004,1,1,0
-0.3100181264927486,-1.582807468427227,1.6433281276834797,2.571614786850196,0,1,0
-3.006465133993327,-4.601825706614496,-1.426645675456456,-0.4221938936010179,0,0,1
0.27023511062898525,-1.797627874565368,1.2279741215960098,3.7697364866498075,2,0,2
-2.7683898985509714,-2.9656294387280817,0.607715278137495,-1.6211123341217704,0,2,1
-6.010023719085115,-2.9687972659890973,-1.9245292581549032,-0.596425257889369,1,2,1
-2.9934690174155616,-2.5732734259534835,0.5342567208463769,-0.6184999628218719,1,2,1
-2.4169910179659393,-1.189385036498694,-0.4606783088973956,3.0255211017991277,2,0,2
2.08092613250202,-4.646626653412289,1.2640521271032303,2.0576418541548747,0,1,0
-1.0825284896609007,-2.097531038958437,0.5984792968204019,1.5387884941185455,0,1,0
0.2666480086444834,-3.556826029326723,2.5681248081848977,1.549641260685173,0,1,0
-4.595576541879954,-1.773327156056662,-1.0864943600363361,-1.0394289334597233,0,2,1
-2.9159340603469053,-3.1621303597140598,1.0613594455770716,0.04491618400513797,2,1,1
-3.4520920359611247,-2.0410459402082113,0.37026524335844896,-0.30254164602989986,1,2,1
0.832622885849951,-0.9736600453843218,0.03963481584961048,1.1519917523385625,2,0,2
-1.2219719247062608,-2.4155755805996373,-0.48990960351108326,0.3860686025552227,0,2,0
0.9502255675109685,-3.8635793421951745,1.5845234690234717,1.3249374739333026,0,2,0
-0.4181524250264943,-1.0447096652554522,1.1172532289428105,1.7868658936012611,0,0,2
1.2777601776168597,-2.7683404947117505,2.3987178000234626,3.5100663804064194,0,1,0
-0.819578922939933,-1.99596347062203,1.9571771103520967,0.7883668023272563,2,0,2
1.1957734026415268,-2.5120814639789577,0.3651234653594855,2.498177491757689,2,0,2
-4.228332382330713,-1.1768737300401315,2.093067481822091,-0.9684244097273121,1,2,1
2.992036442192936,-1.6597796137560537,1.8886055328749294,1.7142015026738626,0,1,0
-4.662579225379037,-3.1651131778123816,0.23343301148536,-2.1953695300270137,1,2,1
-3.658317896906025,-2.755606660471012,0.688275258060723,-0.5705687010072052,1,2,1
1.85909942655264,-1.4445970696197137,2.24091662791725,2.518035716154638,0,0,0
-2.9777126201202386,-2.5697471395393805,-0.02711494281299931,-0.7386671153097407,1,2,1
1.9456202595210335,-0.8320182274215593,1.2483850573099498,2.244583770621501,2,1,0
1.1581729783729893,-2.267639203409443,1.7790461180675414,2.039248517687537,0,0,0
-3.961353023333605,-3.3336459500982976,-0.15879225950128778,0.001425193046577955,1,2,1
-1.6204375000316111,-2.3068479425390813,1.1424398607393094,-1.1215626528060882,1,2,1
-4.025879671637332,-1.8623301107451455,-1.622307959631337,-1.7072511985048784,1,2,1
0.21533159538808033,-0.8597837928394304,2.0778907837492313,2.8146987201926326,2,0,2
-0.47299303787942415,-2.2310200900879202,0.7548041349604011,0.6308138938592813,2,2,0
0.637625696605121,-2.480739711409223,1.1817995783481234,1.8694028909650184,2,0,2
-1.3082207170240836,-1.6112609954167845,0.5308803990338138,-0.6247823378802921,2,1,2
2.3533686856766547,-1.6409750537426924,2.3288905684099737,1.5845584792477194,0,1,0
-3.7522279633203928,-2.193187095708673,0.37402871972277524,-0.1877583664919314,1,2,1
0.6073884043863957,-1.8192562648760573,0.7461120983374954,1.68218058113559,2,2,2
0.5526509651161712,-2.2503757936451954,0.7214199948874949,2.311430791739981,1,2,0
-4.214425818963543,-1.2462379178573757,0.763759911533636,-0.43722215320739166,2,2,1
-4.2782824810911375,-3.1114642941528783,-0.1546591670105386,-0.8864478627349455,0,2,1
-3.438700571274986,-4.135074270981343,0.48516252179817704,0.1030979077412092,1,2,1
-3.8726468017227003,-1.5755780939791268,-1.958506564708432,-0.28675860488558447,1,2,1
1.3695672448847165,-1.8507568383659225,2.030967097214381,1.1764561699125453,0,1,0
-1.6024812842703535,-2.513616449972463,2.0409992005592983,-0.27516576197653764,1,2,1
-0.9540437883598257,-1.3942191772063293,1.1499500093949364,0.8588491511350982,0,1,0
-4.1138041798520675,-2.105639572654913,-1.8515115409951173,-0.6756187743280718,2,1,1
-0.6497950549992721,-2.900453335871619,0.6943232035994849,-0.27281144058360574,2,0,2
-0.662946799343082,-1.238268072237503,1.9538999228685452,2.184987876960097,2,0,2
-4.85769554470907,-2.1668467651047663,-0.9860747225438218,-0.8365537691260134,2,0,1
-4.501819826426537,-0.9842887045885851,0.6193789566775336,-0.8505143127915865,1,2,1
-0.7530838609871252,-2.400351617395229,0.8161160351943166,2.4921532267146844,1,2,2
0.5182564565227143,-4.6232477358442265,2.9491016532357746,-1.4920486944948574,2,0,2
0.9549295478428849,-1.3415628171543579,1.0327808520246804,1.2749834240198328,1,0,2
-0.40438048447063923,-1.4705179845072662,2.630730316245108,0.993777327332307,2,0,2
-0.5238244650473529,-2.5961086049107633,-1.003879555948086,1.1208843971347626,2,0,2
0.7015608179429719,-2.9173664363084533,0.9065020394141793,0.40059292021741144,2,1,0
-4.304062957436877,-2.360254624746284,0.5288848291866934,-1.771914185778739,1,2,1
-3.512378671987671,-2.501805829998369,0.10823831641640333,0.955790922462098,1,2,1
0.298393178448357,-1.459404705536416,2.843382341189502,2.106508251751437,1,2,2
0.42495682120359124,-1.3430786074326435,2.4562842616466574,3.833014319413995,2,0,2
-4.313819794992322,-2.967942304031435,-0.8935231908537233,-2.5406155979124314,1,2,1
-4.577184329451134,-2.2004049929890246,0.8211412255036639,1.2037406550428555,0,0,1
0.33575574469132685,-2.1993097006530706,3.694177133254767,1.5689596835737591,2,0,2
0.696226474006952,0.1028266869356107,3.1841248931959627,-0.07050061776861982,2,0,2
-3.3425300066915065,-2.0381712551498032,-0.2938718147955121,-1.7552536169581594,1,1,1
-4.402815121064589,-4.25945435690982,-0.7893629032517315,-1.6535303453654864,1,0,1
-0.2356111684602884,-3.1636670398390514,1.845507296363272,2.260409467147591,0,0,0
-4.444628197419497,-2.1421465247140117,-1.6155373097264163,1.2298323767077157,1,2,1
-0.24380919104995735,-2.367351574030167,0.037460389775911374,1.2904224188189413,0,1,0
0.20322380177944988,0.19681960712700763,1.3053576513570642,1.8153917276634062,2,0,2
1.7154275294161607,-3.042059328822618,1.8486108440638715,1.4740511964321026,1,1,0
-4.073634887524021,-4.163742249030245,1.2229800421773431,0.8843074724520836,1,2,1
0.699923941136737,-1.8517398823420859,4.018376429146835,3.757974044064098,0,1,0
-3.5792729132144245,-3.7544445078769995,0.9676578293256222,-1.8139642526159845,1,2,1
-4.664044835617931,-2.4557319184218054,0.6218904041185082,-0.21501322594514988,1,2,1
-3.2488254940264456,-2.8810591038103497,-0.3404080933215959,-0.6239795579640108,1,2,1
-3.887542495370104,-1.914254588960624,0.7287680043620459,-1.0167310975677346,1,2,1
1.6986516562196554,-0.7522820802132995,1.431764456886775,3.234715322351825,0,1,0
0.6912523565476224,-0.28398150522360366,1.301985968986993,1.657031301507946,2,0,2
0.9058521603175222,-0.044894909749923606,1.4138082205604046,1.574046214447851,0,2,0
1.1248445624096735,-2.6575070998366415,2.7753496085541536,1.253541896345508,0,0,0
-4.698981366604363,-2.302388271205365,-0.46971071567340467,-1.2609699148239542,1,2,1
-3.629425113875544,-3.1658420405075196,0.9534976453345754,-0.5218720621084867,1,0,1
1.3162838004079136,-1.417302242095507,1.8859403292690156,2.437662875533691,0,1,0
-3.497215289671964,-4.209630260857204,0.23138342256375524,-0.2679506956539019,1,2,1
-4.402431454704573,-2.1191979011788984,-0.2722368309897428,-0.6338778361305133,0,2,1
0.3172629737053077,-2.183456480546952,1.248925013406029,2.0336919448848962,0,1,0
-5.170084294151669,-5.354035033355212,0.021555269051658194,-0.8208693119515478,1,2,1
0.9374040209506105,-3.286427172992695,2.2054574650045606,2.6970646389611144,2,0,2
-1.6934901964282656,-1.3972885782989943,0.8713321249834973,0.39574458509093136,2,1,2
-2.6878805483791712,-5.2771934468275745,0.6516146807653944,0.9289530171164089,1,1,1
0.6759799753680675,-2.777392035781268,2.4904863262077677,0.7028258096675621,0,1,0
-1.594805237197458,-1.1632296306695642,2.7833086251523467,0.772404009142729,0,2,2
-1.8985609669063308,-1.7801593939287734,0.4253873514773828,-1.0715390947921022,1,2,1
0.03849049798706816,-1.2662045225147804,2.569373947601953,2.114007452919596,0,1,0
-0.41406333311300225,-1.900692577524675,1.7208990755846796,3.2403170080228643,0,1,0
-1.4806068914235933,0.01627208684848913,2.03165846775143,1.9352714514718803,2,0,2
-0.5731374969297176,-1.8829470487199562,1.8495959733357048,2.1603754534084647,2,0,2
-0.061620099904321525,-1.5129062753339617,3.9653212568660594,1.0318110923166612,2,1,2
-2.0113513773757057,-1.967649756213562,1.8152926417188897,0.26945383414910573,2,0,2
1.3206607393017178,-1.286620977281066,1.1521773193644769,1.4187776401178605,2,1,0
-5.470000793738171,-1.3434216901616518,1.6235882570555416,-1.4846439906527582,1,2,1
-0.9097122392365352,-1.9325424396912987,2.5060680008691123,1.6129939422960544,2,0,2
-3.7916746516954545,-3.0126921765513055,-1.14242885346428,-2.176110387209246,1,2,1
-0.3329402227602996,-1.0339735400507233,2.233924017073666,0.8636501746832866,1,0,2
1.6763416390034935,0.5615563487520945,0.7280789177933173,1.6260029981851856,2,0,2
1.9773237973919366,-1.1571049810702494,2.4848943111719914,0.6245103829157934,2,0,2
-5.089140803682043,-2.967619661293442,0.0010726365685406192,-2.1398108324602116,1,2,1
0.4298227456774042,-1.883192115824034,2.321430867030333,1.4873882605578557,0,1,0
-3.678948358901507,-1.9875448140348564,-0.7440314223348106,-1.6740728173084363,1,0,1
1.1690984915275684,-2.1326928382062595,2.923740394913785,2.4833262704091017,0,0,2
0.23771746292316775,-2.973098834065854,1.512353683283569,1.5818647288971714,0,1,0
2.738681271537161,-3.367390793755022,0.40411681315827486,3.718042961103742,0,0,0
0.5438002625106724,-1.6595303818192992,2.520650723768121,2.731090447366676,2,0,2
-1.4127515663571655,-2.7004229636422794,2.419238516274094,2.053506805127275,2,0,2
0.5278463898237418,-3.7856204284965083,-0.11475594770776354,2.363196268307953,0,1,0
1.0937524466338446,-1.60848386265172,0.8182657342244406,1.0263115641580034,2,1,2
1.1578620803386621,-1.8919946249948867,0.05277513219786689,1.8131491767980228,0,1,0
-4.609334907259137,-1.6353611434487783,-0.10615173074977075,-1.1222353675883736,1,0,1
-5.05293488649324,-2.692235756140257,1.1959702712181597,0.2334834537299888,1,1,1
-1.3836262115452933,-3.376440540555752,0.01871699417009376,-0.452486687065877,0,0,0
1.658607780950212,-3.055927028595896,0.5903275076914659,2.439678392056651,1,2,0
-4.0682282192574055,-0.7221841335205867,0.08596100991419245,-0.2186928674969505,1,2,1
-0.7727473558681773,-1.6871407442210722,0.4603584524553801,2.3558265212456297,0,1,0
1.9732963893227722,-1.1847832305093051,0.7814221583281241,0.37862597674153076,0,0,0
-2.1412917026229805,-0.936851647110032,2.98052461594325,2.2001422828418766,2,0,2
0.3250703214687676,-1.894642563065609,2.120073508588308,1.5418709488984124,0,1,0
0.8117403513400563,-1.235583021995671,1.5123284471735738,3.2100900232194167,0,2,0
-0.35568260272350916,-2.8051942770167444,3.629372124048079,1.0597427535580417,0,1,0
-2.322884874326041,-2.109802358401783,1.229344317678661,0.6094748121266467,1,2,1
-0.6899732085566864,-2.271726603502199,2.85798750527347,2.1843801644682,2,1,2
-4.310459004562399,-2.565777890743719,-0.056065524487876384,0.41685442585624277,1,0,1
-4.468365292888679,-3.228962421939815,1.5808275352094097,-0.30219523907057255,1,2,1
-0.8317556727634114,-1.4947013800988926,2.1492508817795395,2.051926905198628,0,0,2
-3.9516292148592553,-2.719857893023571,-0.5803763085112164,0.02959634989458826,1,2,1
0.9054281491959622,-2.451882793802281,-0.2558193908656681,2.2091249164965374,0,1,0
-1.9267734762466826,-1.488814696918536,3.333878777334388,2.044252395325204,2,0,2
0.48442512918928504,-0.5985126648220178,0.7573141628003504,1.0588794154921075,0,0,0
1.6051355454087863,-1.0207444735846702,2.5267392344981534,1.9200426396838874,0,1,0
0.5215433669362535,-1.661870852246977,0.9496699647846173,1.623255128920606,2,0,2
-4.342058081837382,-5.559977838069706,-0.9916366633595981,0.4883554667160024,1,1,1
-3.912709053925866,-3.9807465128025843,-0.06051689824661721,-0.2671214426233968,0,2,1
0.27210899744035666,-2.2219714268885125,2.1161591585814756,0.1504578272752095,2,1,0
